AddressId,AddressLabel,BuildingNumber,StreetDirection,StreetName,StreetType,ExtensionWithUnit,UnitType,UnitValue,ZipCode,Mailable,StatePlaneX,StatePlaneY,Latitude,Longitude,ID,Name,AddressBase,AddressExtension
0046428,1623 Hanover Ave,1623,,Hanover,Ave,,,,23220,Yes,11784374.9392566,3725834.91878852,37.55099424,-77.46009976,0350,Fan District Association,1623 Hanover Ave,
0062543,214 N Lombardy St,214,N,Lombardy,St,,,,23220,Yes,11784592.609753,3725646.66391569,37.55047066,-77.45935611,0350,Fan District Association,214 N Lombardy St,
0044190,1616 Grove Ave,1616,,Grove,Ave,,,,23220,Yes,11784269.9447159,3725530.0968916,37.55016031,-77.46047349,0350,Fan District Association,1616 Grove Ave,
0044198,1622 Grove Ave,1622,,Grove,Ave,,,,23220,Yes,11784201.9448519,3725560.67885144,37.55024635,-77.46070688,0350,Fan District Association,1622 Grove Ave,
0046397,1521 Hanover Ave,1521,,Hanover,Ave,,,,23220,Yes,11784732.8414279,3725678.64908794,37.55055426,-77.45887119,0350,Fan District Association,1521 Hanover Ave,
0046395,1519 Hanover Ave,1519,,Hanover,Ave,,,,23220,Yes,11784754.5060828,3725666.79018778,37.55052103,-77.45879692,0350,Fan District Association,1519 Hanover Ave,
0046392,1513 Hanover Ave,1513,,Hanover,Ave,,,,23220,Yes,11784820.0062799,3725640.12423061,37.55044582,-77.458572,0350,Fan District Association,1513 Hanover Ave,
0046387,1505 Hanover Ave,1505,,Hanover,Ave,,,,23220,Yes,11784920.518546,3725598.37529835,37.55032812,-77.4582269,0350,Fan District Association,1505 Hanover Ave,
0044122,1524 Grove Ave,1524,,Grove,Ave,,,,23220,Yes,11784588.8840387,3725397.78383602,37.5497873,-77.45937842,0350,Fan District Association,1524 Grove Ave,
0044125,1526 Grove Ave,1526,,Grove,Ave,,,,23220,Yes,11784567.3837536,3725407.02988052,37.54981334,-77.45945223,0350,Fan District Association,1526 Grove Ave,
0044100,1508 Grove Ave,1508,,Grove,Ave,,,,23220,Yes,11784764.2193179,3725321.1406166,37.54957151,-77.45877656,0350,Fan District Association,1508 Grove Ave,
0044092,1504 Grove Ave,1504,,Grove,Ave,,,,23220,Yes,11784809.21922788,3725303.74563822,37.54952238,-77.45862201,0350,Fan District Association,1504 Grove Ave,
0044191,1617 Grove Ave,1617,,Grove,Ave,,,,23220,Yes,11784254.4086578,3725397.84420335,37.54979758,-77.4605321,0350,Fan District Association,1617 Grove Ave,
0100667,115 N Vine St,115,N,Vine,St,,,,23220,Yes,11784084.3656908,3725259.7745976,37.54942355,-77.46112386,0350,Fan District Association,115 N Vine St,
0034635,1618 Floyd Ave,1618,,Floyd,Ave,,,,23220,Yes,11784093.3961845,3725112.65809393,37.54901927,-77.4610983,0350,Fan District Association,1618 Floyd Ave,
1034623,1612 Floyd Ave,1612,,Floyd,Ave,,,,23220,Yes,11784158.1890339,3725084.94653518,37.54894121,-77.46087587,0350,Fan District Association,1612 Floyd Ave,
0062497,108 N Lombardy St,108,N,Lombardy,St,,,,23220,Yes,11784332.9760859,3725070.63455594,37.54889662,-77.46027353,0350,Fan District Association,108 N Lombardy St,
0062495,104 N Lombardy St,104,N,Lombardy,St,,,,23220,Yes,11784317.9757879,3725037.5427586,37.54880619,-77.46032653,0350,Fan District Association,104 N Lombardy St,
0034613,1600 Floyd Ave,1600,,Floyd,Ave,,,,23220,Yes,11784283.9696223,3725014.62679394,37.54874429,-77.46044469,0350,Fan District Association,1600 Floyd Ave,
0044121,1523 Grove Ave,1523,,Grove,Ave,,,,23220,Yes,11784561.0671652,3725267.27983193,37.54942975,-77.45947933,0350,Fan District Association,1523 Grove Ave,
0044115,1517 Grove Ave,1517,,Grove,Ave,,,,23220,Yes,11784619.0673773,3725242.04136536,37.54935868,-77.45928023,0350,Fan District Association,1517 Grove Ave,
0044117,1519 Grove Ave,1519,,Grove,Ave,,,,23220,Yes,11784599.0674173,3725249.31530094,37.54937926,-77.45934894,0350,Fan District Association,1519 Grove Ave,
0044103,1511 Grove Ave,1511,,Grove,Ave,,,,23220,Yes,11784681.4576724,3725216.52402794,37.54928672,-77.45906601,0350,Fan District Association,1511 Grove Ave,
0062508,119 N Lombardy St,119,N,Lombardy,St,,,,23220,Yes,11784442.7314439,3725121.88478152,37.54903404,-77.45989302,0350,Fan District Association,119 N Lombardy St,
0034610,1530 Floyd Ave,1530,,Floyd,Ave,,,,23220,Yes,11784381.2879972,3724988.11044277,37.54866853,-77.46011003,0350,Fan District Association,1530 Floyd Ave,
0034603,1526 Floyd Ave,1526,,Floyd,Ave,,,,23220,Yes,11784425.480166,3724967.12262385,37.54860955,-77.4599584,0350,Fan District Association,1526 Floyd Ave,
0034577,1516 Floyd Ave,1516,,Floyd,Ave,,,,23220,Yes,11784518.3336549,3724925.03379726,37.54849116,-77.45963974,0350,Fan District Association,1516 Floyd Ave,
0034571,1512 Floyd Ave,1512,,Floyd,Ave,,,,23220,Yes,11784558.1567379,3724906.9879016,37.54844039,-77.45950307,0350,Fan District Association,1512 Floyd Ave,
0078885,1429 Park Ave,1429,,Park,Ave,,,,23220,Yes,11785056.762368,3725510.70454194,37.55008323,-77.4577603,0350,Fan District Association,1429 Park Ave,
0078881,1421 Park Ave,1421,,Park,Ave,,,,23220,Yes,11785111.0857502,3725450.41726093,37.54991602,-77.45757522,0350,Fan District Association,1421 Park Ave,
0084072,209 N Plum St,209,N,Plum,St,,,,23220,Yes,11784980.463308,3725387.11161327,37.54974613,-77.45802818,0350,Fan District Association,209 N Plum St,
0047874,218 N Harvie St,218,N,Harvie,St,,,,23220,Yes,11785262.5857753,3725288.68464477,37.54946727,-77.45705883,0350,Fan District Association,218 N Harvie St,
0044001,1310 Grove Ave,1310,,Grove,Ave,,,,23220,Yes,11785273.1891005,3725087.88616185,37.54891551,-77.4570299,0350,Fan District Association,1310 Grove Ave,
0043997,1308 Grove Ave,1308,,Grove,Ave,,,,23220,Yes,11785293.1890605,3725076.75101352,37.54888432,-77.45696135,0350,Fan District Association,1308 Grove Ave,
0078824,1015 Park Ave,1015,,Park,Ave,,,,23220,Yes,11785566.5307054,3725172.04937935,37.54913774,-77.4560149,0350,Fan District Association,1015 Park Ave,
0043922,1104 Grove Ave,1104,,Grove,Ave,,,,23220,Yes,11785678.4999697,3725003.4601496,37.54867135,-77.45563513,0350,Fan District Association,1104 Grove Ave,
0043908,1100 Grove Ave,1100,,Grove,Ave,,,,23220,Yes,11785741.8905909,3725012.75606278,37.54869496,-77.45541613,0350,Fan District Association,1100 Grove Ave,
0044056,1419 Grove Ave,1419,,Grove,Ave,,,,23220,Yes,11784952.262577,3725105.9048266,37.54897473,-77.45813616,0350,Fan District Association,1419 Grove Ave,
0044083,1425 Grove Ave,1425,,Grove,Ave,,,,23220,Yes,11784877.7623979,3725139.44019261,37.54906908,-77.45839184,0350,Fan District Association,1425 Grove Ave,
0044006,1403 Grove Ave,1403,,Grove,Ave,,,,23220,Yes,11785141.6162009,3725023.4975111,37.54874268,-77.45748618,0350,Fan District Association,1403 Grove Ave,
0047872,112 N Harvie St,112,N,Harvie,St,,,,23220,Yes,11785108.250454,3724897.4032751,37.54839741,-77.45760606,0350,Fan District Association,112 N Harvie St,
0084065,107 N Plum St,107,N,Plum,St,,,,23220,Yes,11784805.2615587,3724966.64493452,37.54859674,-77.45864849,0350,Fan District Association,107 N Plum St,
0034537,1406 Floyd Ave,1406,,Floyd,Ave,,,,23220,Yes,11784983.3839059,3724724.8563761,37.54792734,-77.45804332,0350,Fan District Association,1406 Floyd Ave,
0043987,1303 Grove Ave,1303,,Grove,Ave,,,,23220,Yes,11785353.4576408,3724923.37402369,37.54846129,-77.45675931,0350,Fan District Association,1303 Grove Ave,
0047869,109 N Harvie St,109,N,Harvie,St,,,,23220,Yes,11785178.317243,3724848.43224444,37.5482608,-77.45736626,0350,Fan District Association,109 N Harvie St,
0073025,116 N Morris St,116,N,Morris,St,,,,23220,Yes,11785380.0366559,3724807.03764218,37.548141,-77.45667207,0350,Fan District Association,116 N Morris St,
0073023,114 N Morris St,114,N,Morris,St,,,,23220,Yes,11785376.5366629,3724784.62626968,37.54807956,-77.456685,0350,Fan District Association,114 N Morris St,
0034510,1319 Floyd Ave,1319,,Floyd,Ave,,,,23220,Yes,11785144.4209854,3724541.63102077,37.54741928,-77.45749486,0350,Fan District Association,1319 Floyd Ave,
1010321,14 N Brunswick St,14,N,Brunswick,St,,,,23220,Yes,11785336.4580029,3724456.66432719,37.54718012,-77.45683574,0350,Fan District Association,14 N Brunswick St,
1047845,7 N Harvie St,7,N,Harvie,St,,,,23220,Yes,11785014.8897484,3724457.11183286,37.5471911,-77.45794484,0350,Fan District Association,7 N Harvie St,
0064381,1326 W Main St,1326,W,Main,St,,,,23220,Yes,11784960.70744197,3724252.70968255,37.54663141,-77.45813951,0350,Fan District Association,1326 W Main St,
0064378,1322 W Main St,1322,W,Main,St,,,,23220,Yes,11784999.7559204,3724234.66477118,37.54658067,-77.45800551,0350,Fan District Association,1322 W Main St,
0064347,1210 W Main St,1210,W,Main,St,,,,23220,Yes,11785277.9633692,3724094.99641535,37.54618867,-77.45705127,0350,Fan District Association,1210 W Main St,
0064339,1200 W Main St,1200,W,Main,St,,,,23220,Yes,11785344.2073312,3724098.38190727,37.54619596,-77.45682266,0350,Fan District Association,1200 W Main St,
0084077,1 S Plum St,1,S,Plum,St,,,,23220,Yes,11784482.7129912,3724212.63627194,37.54653584,-77.45978967,0350,Fan District Association,1 S Plum St,
0010328,14 S Brunswick St,14,S,Brunswick,St,,,,23220,No,11785106.2133846,3723915.75596018,37.54570165,-77.45765048,0350,Fan District Association,14 S Brunswick St,
1064352,1215 W Main St,1215,W,Main,St,,,,23220,Yes,11785240.116332,3724022.3794346,37.5459904,-77.45718458,0350,Fan District Association,1215 W Main St,
0043978,1125 Grove Ave,1125,,Grove,Ave,,,,23220,Yes,11785454.00009055,3724896.54140015,37.54838455,-77.45641355,0350,Fan District Association,1125 Grove Ave,
0043973,1123 Grove Ave,1123,,Grove,Ave,,,,23220,Yes,11785479.3720871,3724897.19067711,37.54838556,-77.45632601,0350,Fan District Association,1123 Grove Ave,
0043941,1115 Grove Ave,1115,,Grove,Ave,,,,23220,Yes,11785552.8722682,3724891.76877193,37.54836844,-77.4560727,0350,Fan District Association,1115 Grove Ave,
0047598,110 N Harrison St,110,N,Harrison,St,,,,23220,Yes,11785740.9270102,3724726.18675402,37.547908,-77.45543039,0350,Fan District Association,110 N Harrison St,
1034477,1122 Floyd Ave,1122,,Floyd,Ave,,,,23220,Yes,11785516.2624333,3724539.15103886,37.54740119,-77.45621243,0350,Fan District Association,1122 Floyd Ave,
0034461,1110 Floyd Ave,1110,,Floyd,Ave,,,,23220,Yes,11785641.5974844,3724528.35906568,37.54736774,-77.45578054,0350,Fan District Association,1110 Floyd Ave,
1034443,1100 Floyd Ave,1100,,Floyd,Ave,,,,23220,Yes,11785744.2741164,3724530.65827368,37.54737094,-77.45542631,0350,Fan District Association,1100 Floyd Ave,
0034455,1106 Floyd Ave,1106,,Floyd,Ave,,,,23220,Yes,11785682.7742394,3724530.65827368,37.54737281,-77.45563843,0350,Fan District Association,1106 Floyd Ave,
0007182,401 N Arthur Ashe Blvd,401,N,Arthur Ashe,Blvd,,,,23220,Yes,11780659.5004933,3728075.52159077,37.55725913,-77.4728313,0350,Fan District Association,401 N Arthur Ashe Blvd,
0073426,416 N Mulberry St,416,N,Mulberry,St,,,,23220,Yes,11780958.4995672,3728142.51522319,37.55743417,-77.47179736,0350,Fan District Association,416 N Mulberry St,
0073423,404 N Mulberry St,404,N,Mulberry,St,,,,23220,Yes,11780926.782439,3728089.47005369,37.55728945,-77.47190876,0350,Fan District Association,404 N Mulberry St,
0073424,406 N Mulberry St,406,N,Mulberry,St,,,,23220,Yes,11780934.782423,3728108.26922868,37.55734084,-77.47188046,0350,Fan District Association,406 N Mulberry St,
0073422,402 N Mulberry St,402,N,Mulberry,St,,,,23220,Yes,11780920.1085679,3728059.78835452,37.55720814,-77.4719329,0350,Fan District Association,402 N Mulberry St,
1046830,2610 Hanover Ave,2610,,Hanover,Ave,,,,23220,Yes,11780969.2613567,3727452.40243019,37.55553865,-77.47178616,0350,Fan District Association,2610 Hanover Ave,
0046816,2606 Hanover Ave,2606,,Hanover,Ave,,,,23220,Yes,11781012.7612697,3727430.86999294,37.55547822,-77.47163692,0350,Fan District Association,2606 Hanover Ave,
1046822,2608 Hanover Ave,2608,,Hanover,Ave,,,,23220,Yes,11780992.7613097,3727443.14129385,37.55551252,-77.47170545,0350,Fan District Association,2608 Hanover Ave,
1046814,2604 Hanover Ave,2604,,Hanover,Ave,,,,23220,Yes,11781033.2612287,3727425.70989826,37.55546343,-77.4715664,0350,Fan District Association,2604 Hanover Ave,
0095802,2517 Stuart Ave,2517,,Stuart,Ave,,,,23220,Yes,11781380.7608618,3727627.91913952,37.55600834,-77.47036009,0350,Fan District Association,2517 Stuart Ave,
0095810,2521 Stuart Ave,2521,,Stuart,Ave,,,,23220,Yes,11781335.2609528,3727645.75571802,37.55605869,-77.47051637,0350,Fan District Association,2521 Stuart Ave,
1095815,2523 Stuart Ave,2523,,Stuart,Ave,,,,23220,Yes,11781314.2606667,3727656.65136552,37.55608924,-77.47058841,0350,Fan District Association,2523 Stuart Ave,
0095789,2513 Stuart Ave,2513,,Stuart,Ave,,,,23220,Yes,11781428.7604377,3727606.41852635,37.55594786,-77.47019533,0350,Fan District Association,2513 Stuart Ave,
0046798,2524 Hanover Ave,2524,,Hanover,Ave,,,,23220,Yes,11781163.2829503,3727362.2074006,37.55528515,-77.47112028,0350,Fan District Association,2524 Hanover Ave,
0046787,2518 Hanover Ave,2518,,Hanover,Ave,,,,23220,Yes,11781226.7828233,3727338.17759302,37.55521726,-77.47090214,0350,Fan District Association,2518 Hanover Ave,
0046795,2522 Hanover Ave,2522,,Hanover,Ave,,,,23220,Yes,11781184.7829073,3727353.85341468,37.55526157,-77.47104643,0350,Fan District Association,2522 Hanover Ave,
1046793,2520 Hanover Ave,2520,,Hanover,Ave,,,,23220,Yes,11781204.7828673,3727345.30717194,37.5552375,-77.47097776,0350,Fan District Association,2520 Hanover Ave,
0054634,2623 Kensington Ave,2623,,Kensington,Ave,,,,23220,Yes,11781179.065399,3728199.28938785,37.55758349,-77.47103436,0350,Fan District Association,2623 Kensington Ave,
0054650,2629 Kensington Ave,2629,,Kensington,Ave,,,,23220,Yes,11781118.1084999,3728224.42319585,37.55765434,-77.47124369,0350,Fan District Association,2629 Kensington Ave,
0054648,2627 Kensington Ave,2627,,Kensington,Ave,,,,23220,Yes,11781135.6084649,3728217.87596485,37.55763583,-77.47118357,0350,Fan District Association,2627 Kensington Ave,
0054646,2625 Kensington Ave,2625,,Kensington,Ave,,,,23220,Yes,11781153.608757,3728211.15747435,37.55761684,-77.47112173,0350,Fan District Association,2625 Kensington Ave,
0054654,2633 Kensington Ave,2633,,Kensington,Ave,,,,23220,Yes,11781083.6085689,3728240.2509201,37.55769884,-77.47136211,0350,Fan District Association,2633 Kensington Ave,
0095788,2512 Stuart Ave,2512,,Stuart,Ave,,,,23220,Yes,11781468.1091123,3727725.77196218,37.55627445,-77.4700551,0350,Fan District Association,2512 Stuart Ave,
0095803,2518 Stuart Ave,2518,,Stuart,Ave,,,,23220,Yes,11781393.6089332,3727758.51631928,37.55636661,-77.47031086,0350,Fan District Association,2518 Stuart Ave,
0095801,2516 Stuart Ave,2516,,Stuart,Ave,,,,23220,Yes,11781417.1088862,3727748.14232427,37.55633741,-77.47023019,0350,Fan District Association,2516 Stuart Ave,
0095811,2522 Stuart Ave,2522,,Stuart,Ave,,,,23220,Yes,11781347.1090262,3727777.74233068,37.5564208,-77.47047054,0350,Fan District Association,2522 Stuart Ave,
0054588,2515 Kensington Ave,2515,,Kensington,Ave,,,,23220,Yes,11781590.8693654,3728024.11815026,37.5570901,-77.4696204,0350,Fan District Association,2515 Kensington Ave,
0054567,2503 Kensington Ave,2503,,Kensington,Ave,,,,23220,Yes,11781719.9780311,3727961.7002961,37.55691481,-77.46917738,0350,Fan District Association,2503 Kensington Ave,
1054564,2501 Kensington Ave,2501,,Kensington,Ave,,,,23220,Yes,11781741.9779871,3727954.8420421,37.55689532,-77.46910175,0350,Fan District Association,2501 Kensington Ave,
0054569,2505 Kensington Ave,2505,,Kensington,Ave,,,,23220,Yes,11781698.4780741,3727974.28622894,37.55695002,-77.46925107,0350,Fan District Association,2505 Kensington Ave,
0072014,2601 Monument Ave,2601,,Monument,Ave,,,,23220,Yes,11781752.5868898,3728661.97579844,37.55883694,-77.46903851,0350,Fan District Association,2601 Monument Ave,
0072026,2607 Monument Ave,2607,,Monument,Ave,,,,23220,Yes,11781641.0871128,3728741.58193843,37.5590589,-77.46942015,0350,Fan District Association,2607 Monument Ave,
0072028,2609 Monument Ave,2609,,Monument,Ave,,,,23220,Yes,11781591.0868847,3728775.65503302,37.55915397,-77.46959135,0350,Fan District Association,2609 Monument Ave,
0079292,2604 Park Ave,2604,,Park,Ave,,,,23220,Yes,11781557.0436457,3728518.12602052,37.55844776,-77.46971849,0350,Fan District Association,2604 Park Ave,
0079253,2511 Park Ave,2511,,Park,Ave,,,,23220,Yes,11781761.3913341,3728229.60953718,37.55764931,-77.46902443,0350,Fan District Association,2511 Park Ave,
0079251,2507 Park Ave,2507,,Park,Ave,,,,23220,Yes,11781799.39093,3728201.68734893,37.55757149,-77.4688944,0350,Fan District Association,2507 Park Ave,
0079249,2503 Park Ave,2503,,Park,Ave,,,,23220,Yes,11781841.5437329,3728177.66213451,37.55750424,-77.4687499,0350,Fan District Association,2503 Park Ave,
0079248,2501 Park Ave,2501,,Park,Ave,,,,23220,Yes,11781871.1955764,3728163.31472227,37.55746395,-77.46864815,0350,Fan District Association,2501 Park Ave,
0046732,2410 Hanover Ave,2410,,Hanover,Ave,,,,23220,Yes,11781705.3697926,3727131.55563094,37.55463549,-77.46925904,0350,Fan District Association,2410 Hanover Ave,
0095753,2419 Stuart Ave,2419,,Stuart,Ave,,,,23220,Yes,11781750.0652413,3727465.32432035,37.55555075,-77.46909229,0350,Fan District Association,2419 Stuart Ave,
0095762,2423 Stuart Ave,2423,,Stuart,Ave,,,,23220,Yes,11781704.5653323,3727485.32165569,37.55560703,-77.46924849,0350,Fan District Association,2423 Stuart Ave,
0095764,2425 Stuart Ave,2425,,Stuart,Ave,,,,23220,Yes,11781683.0653753,3727495.82097852,37.55563651,-77.46932226,0350,Fan District Association,2425 Stuart Ave,
0095740,2411 Stuart Ave,2411,,Stuart,Ave,,,,23220,Yes,11781831.1520214,3727432.74695769,37.55545886,-77.46881381,0350,Fan District Association,2411 Stuart Ave,
0026539,403 N Davis Ave,403,N,Davis,Ave,,,,23220,Yes,11781712.4780461,3727703.19720419,37.55620513,-77.46921299,0350,Fan District Association,403 N Davis Ave,
0026533,401 N Davis Ave,401,N,Davis,Ave,,,,23220,Yes,11781703.8694675,3727682.39311193,37.55614826,-77.46924347,0350,Fan District Association,401 N Davis Ave,
1095755,2420 Stuart Ave,2420,,Stuart,Ave,,,,23220,Yes,11781738.0869188,3727605.10914578,37.55593499,-77.46912835,0350,Fan District Association,2420 Stuart Ave,
1095752,2418 Stuart Ave,2418,,Stuart,Ave,,,,23220,Yes,11781761.0868728,3727595.7718941,37.55590866,-77.46904936,0350,Fan District Association,2418 Stuart Ave,
0095759,2422 Stuart Ave,2422,,Stuart,Ave,,,,23220,Yes,11781716.0869628,3727616.76430619,37.55596766,-77.4692038,0350,Fan District Association,2422 Stuart Ave,
0026551,417 N Davis Ave,417,N,Davis,Ave,,,,23220,Yes,11781785.5438449,3727831.64117302,37.55655567,-77.46895611,0350,Fan District Association,417 N Davis Ave,
0026556,427 N Davis Ave,427,N,Davis,Ave,,,,23220,Yes,11781826.0437639,3727927.41460352,37.55681747,-77.46881279,0350,Fan District Association,427 N Davis Ave,
0026552,419 N Davis Ave,419,N,Davis,Ave,,,,23220,Yes,11781794.0438279,3727850.76613477,37.55660794,-77.46892607,0350,Fan District Association,419 N Davis Ave,
0054556,2409 Kensington Ave,2409,,Kensington,Ave,,,,23220,Yes,11781962.2823365,3727807.22061819,37.55648331,-77.46834736,0350,Fan District Association,2409 Kensington Ave,
0054555,2407 Kensington Ave,2407,,Kensington,Ave,,,,23220,Yes,11781977.7823055,3727798.18454702,37.55645803,-77.46829424,0350,Fan District Association,2407 Kensington Ave,
0054558,2413 Kensington Ave,2413,,Kensington,Ave,,,,23220,Yes,11781932.8909911,3727831.7300836,37.5565515,-77.46844783,0350,Fan District Association,2413 Kensington Ave,
